289.4399	-25.1213
289.4583	-25.1624
289.4834	-25.2372
289.4549	-25.3582
289.419	-25.4469
289.31667	-25.5
289.315	-25.6209
289.2717	-25.652
289.2617	-25.7227
289.2335	-25.8374
289.2788	-25.963
289.2704	-26.0708
289.2541	-26.1244
289.2113	-26.2625
289.1798	-26.4031
289.1911	-26.4839
289.2399	-26.5465
289.2321	-26.6121
289.125	-26.7666
289.1077	-26.8297
289.1115	-26.872
289.1106	-26.9486
289.087	-27.0392
289.0125	-27.1131
288.9871	-27.1378
289.0115	-27.1792
288.9956	-27.2559
288.979	-27.3212
288.9772	-27.3783
288.9804	-27.4628
288.9529	-27.5147
288.9761	-27.5955
288.9081	-27.721
288.8729	-27.8881
288.8102	-28.0285
288.7745	-28.1003
288.7705	-28.2161
288.7487	-28.2798
288.7419	-28.4043
288.6955	-28.4188
288.6734	-28.4628
288.6899	-28.5292
288.674	-28.6296
288.6052	-28.7518
288.5376	-28.7666
288.4872	-28.7969
288.4844	-28.8577
288.4604	-28.982
288.4538	-29.106
288.4508	-29.204
288.4259	-29.3125
288.5209	-29.3959
288.5869	-29.4197
288.5966	-29.5185
288.5915	-29.5876
288.5966	-29.6726
288.6306	-29.7349
288.6462	-29.8435
288.5961	-29.8916
288.5811	-29.9542
288.5403	-30.0466
288.471	-30.1758
288.3873	-30.2015
288.3196	-30.2792
288.2923	-30.3873
288.2631	-30.5019
288.2609	-30.5652
288.2727	-30.7514
288.2743	-30.9376
288.2805	-31.0101
288.2828	-31.1253
288.3104	-31.2697
288.3491	-31.3878
288.3731	-31.5373
288.3311	-31.5848
288.3488	-31.7047
288.3663	-31.7511
288.3952	-31.8194
288.4256	-31.9457
288.4105	-32.0556
288.4043	-32.0957
288.4257	-32.1996
288.4651	-32.2882
288.4359	-32.4402
288.4182	-32.4962
288.3773	-32.5818
288.3561	-32.6718
288.3591	-32.7328
288.3772	-32.8066
288.3239	-32.834
288.3047	-32.8656
288.2584	-32.9251
288.2233	-33.0049
288.1579	-33.1171
288.1465	-33.2307
288.1829	-33.2717
288.1648	-33.4012
288.1695	-33.4734
288.33333	-33.55
288.1933	-33.5642
288.128	-33.5944
288.0804	-33.5966
288.0546	-33.6142
288.0421	-33.6542
288.0273	-33.721
287.9676	-33.7404
287.9284	-33.7893
287.867	-33.9542
287.8035	-34.0795
287.7583	-34.1287
287.8502	-34.1959
287.8337	-34.2791
287.8452	-34.4061
287.8435	-34.5372
287.8532	-34.6222
287.859	-34.6877
287.8043	-34.725
287.717	-34.7792
287.6792	-34.837
287.5501	-34.8579
287.4713	-34.8741
287.4156	-34.9513
287.4042	-35.0331
287.3454	-35.1211
287.4033	-35.1881
287.3672	-35.2408
287.3051	-35.2706
287.2593	-35.3459
287.1692	-35.3396
287.0913	-35.3462
287.0385	-35.4039
287.019	-35.4633
286.9857	-35.5117
286.9656	-35.5716
286.9291	-35.6792
286.9345	-35.7784
287.0145	-35.8548
287.0751	-35.9833
287.0546	-36.0761
286.9486	-36.1538
286.8188	-36.1797
286.7551	-36.1559
286.6748	-36.0333
286.6231	-36.0113
286.5687	-36.0533
286.513	-36.1227
286.4846	-36.1787
286.4656	-36.2504
286.4609	-36.345
286.4612	-36.4283
286.4485	-36.504
286.4437	-36.5703
286.4378	-36.6556
286.4325	-36.712
286.55	-36.766667
286.63333	-36.8
286.78333	-36.833333
286.65	-36.85
286.48333	-36.916667
286.3869	-36.8181
286.3499	-36.8579
286.3315	-36.9128
286.3507	-36.9459
286.2881	-37.0014
286.2511	-37.0711
286.2419	-37.1246
286.2911	-37.167
286.2768	-37.229
286.269	-37.3366
286.2041	-37.3818
286.2084	-37.4333
286.2219	-37.5637
286.2423	-37.6407
286.2554	-37.7101
286.2295	-37.7371
286.2124	-37.7751
286.1638	-37.855
286.1164	-37.9043
286.0627	-37.9876
286.0807	-38.0447
286.1748	-38.0755
286.2582	-38.1333
286.2676	-38.2077
286.2151	-38.2526
286.1043	-38.258
286.01667	-38.233333
285.91667	-38.216667
285.8539	-38.2181
285.8587	-38.2706
285.8708	-38.3375
285.9299	-38.3896
286.0024	-38.481
286.0749	-38.5209
286.0918	-38.5916
286.0937	-38.6568
286.0944	-38.7289
286.1288	-38.7962
286.178	-38.8697
286.2158	-38.9185
286.2908	-38.9514
286.2959	-38.9901
286.2324	-39.0538
286.1744	-39.0761
286.112	-39.113
286.1178	-39.2038
286.1431	-39.2571
286.1463	-39.3126
286.1504	-39.3666
286.1481	-39.4373
286.1105	-39.4865
286.1213	-39.529
286.0694	-39.5981
286.0217	-39.6174
286.0027	-39.6948
285.984	-39.7538
286.0087	-39.8126
286.0035	-39.8716
286.0544	-39.8964
286.0541	-39.9988
286.0237	-40.071
286.0712	-40.121
286.08	-40.1875
285.9676	-40.2154
285.9381	-40.2639
285.9714	-40.3116
285.9107	-40.3475
285.8694	-40.3615
285.8561	-40.4464
285.8709	-40.4875
285.8519	-40.5545
285.8124	-40.6083
285.7772	-40.7153
285.766	-40.759
285.7628	-40.7921
285.7629	-40.8502
285.8035	-40.8779
285.8136	-40.955
285.8349	-41.0074
